SSPscen;region;technology;vehicleType;subsectorL3;subsectorL2;subsectorL1;sector;level;2020;2030;2040;2050;2100;2150
SSP3;EWN;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.16E-01;1.16E-01;1.16E-01;1.16E-01;1.16E-01;1.16E-01
SSP3;FRA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.41E-01;1.41E-01;1.41E-01;1.41E-01;1.41E-01;1.41E-01
SSP3;IND;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.00E-02;1.00E-01;1.00E-01;1.00E-01;1.00E-01;1.00E-01
SSP3;JPN;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SSP3;LAM;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.65E-02;2.65E-02;2.65E-02;2.65E-02;2.65E-02;2.65E-02
SSP3;MEA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.01E-01;2.01E-01;2.01E-01;2.01E-01;2.01E-01;2.01E-01
SSP3;NEN;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.43E-01;1.43E-01;1.43E-01;1.43E-01;1.43E-01;1.43E-01
SSP3;NES;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;6.30E-02;6.30E-02;6.30E-02;6.30E-02;6.30E-02;6.30E-02
SSP3;OAS;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.78E-01;4.78E-01;4.78E-01;4.78E-01;4.78E-01;4.78E-01
SSP3;REF;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.08E-03;5.08E-03;5.08E-03;5.08E-03;5.08E-03;5.08E-03
SSP3;SSA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.93E-01;1.93E-01;1.93E-01;1.93E-01;1.93E-01;1.93E-01
SSP3;UKI;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.53E-02;4.53E-02;4.53E-02;4.53E-02;4.53E-02;4.53E-02
SSP3;USA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.00E-01;6.00E-01;6.00E-01;6.00E-01;6.00E-01;6.00E-01
SSP5;CAZ;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.33E-01;2.33E-01;2.33E-01;2.33E-01;2.33E-01;2.33E-01
SSP5;CHA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01
SSP5;DEU;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.87E-01;1.87E-01;1.87E-01;1.87E-01;1.87E-01;1.87E-01
SSP5;ECE;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.38E-01;1.38E-01;1.38E-01;1.38E-01;1.38E-01;1.38E-01
SSP5;ECS;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.56E-01;2.56E-01;2.56E-01;2.56E-01;2.56E-01;2.56E-01
SSP5;ENC;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.00E-01;1.00E-01;1.00E-01;1.00E-01;1.00E-01;1.00E-01
SSP5;ESC;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;7.94E-02;7.94E-02;7.94E-02;7.94E-02;7.94E-02;7.94E-02
SSP5;ESW;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;6.04E-02;6.04E-02;6.04E-02;6.04E-02;6.04E-02;6.04E-02
SSP5;EWN;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.16E-01;1.16E-01;1.16E-01;1.16E-01;1.16E-01;1.16E-01
SSP5;FRA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.41E-01;1.41E-01;1.41E-01;1.41E-01;1.41E-01;1.41E-01
SSP5;IND;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.99E-01;1.99E-01;1.99E-01;1.99E-01;1.99E-01;1.99E-01
SSP5;JPN;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SSP5;LAM;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.65E-02;2.65E-02;2.65E-02;2.65E-02;2.65E-02;2.65E-02
SSP5;MEA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.01E-01;2.01E-01;2.01E-01;2.01E-01;2.01E-01;2.01E-01
SSP5;NEN;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.43E-01;1.43E-01;1.43E-01;1.43E-01;1.43E-01;1.43E-01
SSP5;NES;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;6.30E-02;6.30E-02;6.30E-02;6.30E-02;6.30E-02;6.30E-02
SSP5;OAS;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.78E-01;4.78E-01;4.78E-01;4.78E-01;4.78E-01;4.78E-01
SSP5;REF;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.08E-03;5.08E-03;5.08E-03;5.08E-03;5.08E-03;5.08E-03
SSP5;SSA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.93E-01;1.93E-01;1.93E-01;1.93E-01;1.93E-01;1.93E-01
SSP5;UKI;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.53E-02;4.53E-02;4.53E-02;4.53E-02;4.53E-02;4.53E-02
SSP5;USA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;CAZ;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01
SDP;CHA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.02E-01;3.35E-01;3.18E-01;3.02E-01;3.35E-01;3.35E-01
SDP;DEU;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01
SDP;ECE;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01
SDP;ECS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01
SDP;ENC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01
SDP;ESC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01
SDP;ESW;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02
SDP;EWN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01
SDP;FRA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01
SDP;IND;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;5.00E-02;1.24E-01;1.99E-01;1.99E-01;1.99E-01
SDP;JPN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP;LAM;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;MEA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP;NEN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01
SDP;NES;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01
SDP;OAS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03
SDP;REF;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01
SDP;SSA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06
SDP;UKI;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02
SDP;USA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.00E-01;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;CAZ;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01
SDP_EI;CHA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.02E-01;3.35E-01;3.18E-01;3.02E-01;3.35E-01;3.35E-01
SDP_EI;DEU;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01
SDP_EI;ECE;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01
SDP_EI;ECS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01
SDP_EI;ENC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01
SDP_EI;ESC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01
SDP_EI;ESW;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02
SDP_EI;EWN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01
SDP_EI;FRA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01
SDP_EI;IND;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;5.00E-02;1.24E-01;1.99E-01;1.99E-01;1.99E-01
SDP_EI;JPN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP_EI;LAM;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;MEA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP_EI;NEN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01
SDP_EI;NES;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01
SDP_EI;OAS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03
SDP_EI;REF;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01
SDP_EI;SSA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06
SDP_EI;UKI;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02
SDP_EI;USA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.00E-01;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_MC;CAZ;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01
SDP_MC;CHA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.02E-01;3.35E-01;3.18E-01;3.02E-01;3.35E-01;3.35E-01
SDP_MC;DEU;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01
SDP_MC;ECE;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01
SDP_MC;ECS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01
SDP_MC;ENC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01
SDP_MC;ESC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01
SDP_MC;ESW;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02
SDP_MC;EWN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01
SDP_MC;FRA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01
SDP_MC;IND;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;5.00E-02;1.24E-01;1.99E-01;1.99E-01;1.99E-01
SDP_MC;JPN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP_MC;LAM;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_MC;MEA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP_MC;NEN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01
SDP_MC;NES;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01
SDP_MC;OAS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03
SDP_MC;REF;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01
SDP_MC;SSA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06
SDP_MC;UKI;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02
SDP_MC;USA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.00E-01;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;CAZ;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01
SDP_RC;CHA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.02E-01;3.35E-01;3.18E-01;3.02E-01;3.35E-01;3.35E-01
SDP_RC;DEU;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01;2.57E-01
SDP_RC;ECE;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01;1.37E-01
SDP_RC;ECS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01;3.10E-01
SDP_RC;ENC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01;3.59E-01
SDP_RC;ESC;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01;2.23E-01
SDP_RC;ESW;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02;8.42E-02
SDP_RC;EWN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01;5.22E-01
SDP_RC;FRA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01;1.60E-01
SDP_RC;IND;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;5.00E-02;1.24E-01;1.99E-01;1.99E-01;1.99E-01
SDP_RC;JPN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP_RC;LAM;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;MEA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00;0.00E+00
SDP_RC;NEN;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01;2.75E-01
SDP_RC;NES;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01;3.65E-01
SDP_RC;OAS;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03;1.36E-03
SDP_RC;REF;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01;5.84E-01
SDP_RC;SSA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06;5.61E-06
SDP_RC;UKI;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02;9.44E-02
SDP_RC;USA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;9.00E-01;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP1;CAZ;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01;8.34E-01
SSP1;CHA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1.00E-01;1.50E-01;1.75E-01;2.00E-01;2.50E-01;2.50E-01
