"","variable","region","period","unit","scenario","value","model"
"1890","FE|Transport|Freight","United States",2040,"EJ/yr","historical",5.9789931421182,"IEA ETP B2DS"
"1891","FE|Transport|Freight","OECD",2045,"EJ/yr","historical",13.138796585668,"IEA ETP B2DS"
"1892","FE|Transport|Freight","NonOECD",2045,"EJ/yr","historical",30.0237195138686,"IEA ETP B2DS"
"1893","FE|Transport|Freight","ASEAN",2045,"EJ/yr","historical",3.59761055994749,"IEA ETP B2DS"
"1894","FE|Transport|Freight","Brazil",2045,"EJ/yr","historical",1.86479332783301,"IEA ETP B2DS"
"1895","FE|Transport|Freight","China",2045,"EJ/yr","historical",8.97726368420561,"IEA ETP B2DS"
"1896","FE|Transport|Freight","European Union",2045,"EJ/yr","historical",3.43034860888597,"IEA ETP B2DS"
"1897","FE|Transport|Freight","India",2045,"EJ/yr","historical",4.60768819110654,"IEA ETP B2DS"
"1898","FE|Transport|Freight","Mexico",2045,"EJ/yr","historical",0.999038008710551,"IEA ETP B2DS"
"1899","FE|Transport|Freight","Russia",2045,"EJ/yr","historical",0.841226814282917,"IEA ETP B2DS"
"1900","FE|Transport|Freight","South Africa",2045,"EJ/yr","historical",0.452862934392916,"IEA ETP B2DS"
"1901","FE|Transport|Freight","United States",2045,"EJ/yr","historical",5.61320598445842,"IEA ETP B2DS"
"1902","FE|Transport|Freight","OECD",2050,"EJ/yr","historical",12.4039168193805,"IEA ETP B2DS"
"1903","FE|Transport|Freight","NonOECD",2050,"EJ/yr","historical",30.3119646569694,"IEA ETP B2DS"
"1904","FE|Transport|Freight","ASEAN",2050,"EJ/yr","historical",3.68114765140391,"IEA ETP B2DS"
"1905","FE|Transport|Freight","Brazil",2050,"EJ/yr","historical",1.76205926022587,"IEA ETP B2DS"
"1906","FE|Transport|Freight","China",2050,"EJ/yr","historical",9.15269331450879,"IEA ETP B2DS"
"1907","FE|Transport|Freight","European Union",2050,"EJ/yr","historical",3.17182763231538,"IEA ETP B2DS"
"1908","FE|Transport|Freight","India",2050,"EJ/yr","historical",4.86846053325428,"IEA ETP B2DS"
"1909","FE|Transport|Freight","Mexico",2050,"EJ/yr","historical",0.921513661646288,"IEA ETP B2DS"
"1910","FE|Transport|Freight","Russia",2050,"EJ/yr","historical",0.797577110158623,"IEA ETP B2DS"
"1911","FE|Transport|Freight","South Africa",2050,"EJ/yr","historical",0.431144393971748,"IEA ETP B2DS"
"1912","FE|Transport|Freight","United States",2050,"EJ/yr","historical",5.4033450217175,"IEA ETP B2DS"
"1913","FE|Transport|Freight","OECD",2055,"EJ/yr","historical",11.9027366626295,"IEA ETP B2DS"
"1914","FE|Transport|Freight","NonOECD",2055,"EJ/yr","historical",30.3313940182513,"IEA ETP B2DS"
"1915","FE|Transport|Freight","ASEAN",2055,"EJ/yr","historical",3.67680641185047,"IEA ETP B2DS"
"1916","FE|Transport|Freight","Brazil",2055,"EJ/yr","historical",1.69548854178011,"IEA ETP B2DS"
"1917","FE|Transport|Freight","China",2055,"EJ/yr","historical",9.25702627575007,"IEA ETP B2DS"
"1918","FE|Transport|Freight","European Union",2055,"EJ/yr","historical",3.00660704671017,"IEA ETP B2DS"
"1919","FE|Transport|Freight","India",2055,"EJ/yr","historical",4.94113195661557,"IEA ETP B2DS"
"1920","FE|Transport|Freight","Mexico",2055,"EJ/yr","historical",0.878820166475522,"IEA ETP B2DS"
"1921","FE|Transport|Freight","Russia",2055,"EJ/yr","historical",0.780869947696322,"IEA ETP B2DS"
"1922","FE|Transport|Freight","South Africa",2055,"EJ/yr","historical",0.418229170838271,"IEA ETP B2DS"
"1923","FE|Transport|Freight","United States",2055,"EJ/yr","historical",5.2702796609376,"IEA ETP B2DS"
"1924","FE|Transport|Freight","OECD",2060,"EJ/yr","historical",11.7310611475139,"IEA ETP B2DS"
"1925","FE|Transport|Freight","NonOECD",2060,"EJ/yr","historical",30.7332623117618,"IEA ETP B2DS"
"1926","FE|Transport|Freight","ASEAN",2060,"EJ/yr","historical",3.76140069216003,"IEA ETP B2DS"
"1927","FE|Transport|Freight","Brazil",2060,"EJ/yr","historical",1.65048588980061,"IEA ETP B2DS"
"1928","FE|Transport|Freight","China",2060,"EJ/yr","historical",9.462964702758,"IEA ETP B2DS"
"1929","FE|Transport|Freight","European Union",2060,"EJ/yr","historical",2.94408665926875,"IEA ETP B2DS"
"1930","FE|Transport|Freight","India",2060,"EJ/yr","historical",5.05304468586245,"IEA ETP B2DS"
"1931","FE|Transport|Freight","Mexico",2060,"EJ/yr","historical",0.848949639199365,"IEA ETP B2DS"
"1932","FE|Transport|Freight","Russia",2060,"EJ/yr","historical",0.770859758592394,"IEA ETP B2DS"
"1933","FE|Transport|Freight","South Africa",2060,"EJ/yr","historical",0.414942587092114,"IEA ETP B2DS"
"1934","FE|Transport|Freight","United States",2060,"EJ/yr","historical",5.25446957232099,"IEA ETP B2DS"
"1935","FE|Transport|Freight","Mexico",2035,"EJ/yr","historical",1.3662086415022,"IEA ETP 2DS"
"1936","FE|Transport|Freight","Russia",2035,"EJ/yr","historical",1.12763614890084,"IEA ETP 2DS"
"1937","FE|Transport|Freight","South Africa",2035,"EJ/yr","historical",0.589461264962593,"IEA ETP 2DS"
"1938","FE|Transport|Freight","United States",2035,"EJ/yr","historical",7.70192050866474,"IEA ETP 2DS"
"1939","FE|Transport|Freight","OECD",2040,"EJ/yr","historical",16.7702030352314,"IEA ETP 2DS"
"1940","FE|Transport|Freight","NonOECD",2040,"EJ/yr","historical",36.2689215376292,"IEA ETP 2DS"
"1941","FE|Transport|Freight","ASEAN",2040,"EJ/yr","historical",4.31664807052855,"IEA ETP 2DS"
"1942","FE|Transport|Freight","Brazil",2040,"EJ/yr","historical",2.4087658561294,"IEA ETP 2DS"
"1943","FE|Transport|Freight","China",2040,"EJ/yr","historical",10.2571026154854,"IEA ETP 2DS"
"1944","FE|Transport|Freight","European Union",2040,"EJ/yr","historical",4.4645304846005,"IEA ETP 2DS"
"1945","FE|Transport|Freight","India",2040,"EJ/yr","historical",5.51861631694064,"IEA ETP 2DS"
"1946","FE|Transport|Freight","Mexico",2040,"EJ/yr","historical",1.29193293624897,"IEA ETP 2DS"
"1947","FE|Transport|Freight","Russia",2040,"EJ/yr","historical",1.07950652876757,"IEA ETP 2DS"
"1948","FE|Transport|Freight","South Africa",2040,"EJ/yr","historical",0.57996663906254,"IEA ETP 2DS"
"1949","FE|Transport|Freight","United States",2040,"EJ/yr","historical",7.09994264791847,"IEA ETP 2DS"
"1950","FE|Transport|Freight","OECD",2045,"EJ/yr","historical",15.783737093039,"IEA ETP 2DS"
"1951","FE|Transport|Freight","NonOECD",2045,"EJ/yr","historical",36.9919412592456,"IEA ETP 2DS"
"1952","FE|Transport|Freight","ASEAN",2045,"EJ/yr","historical",4.46640934049292,"IEA ETP 2DS"
"1953","FE|Transport|Freight","Brazil",2045,"EJ/yr","historical",2.30169693153032,"IEA ETP 2DS"
"1954","FE|Transport|Freight","China",2045,"EJ/yr","historical",10.5216888861436,"IEA ETP 2DS"
"1955","FE|Transport|Freight","European Union",2045,"EJ/yr","historical",4.14109966698384,"IEA ETP 2DS"
"1956","FE|Transport|Freight","India",2045,"EJ/yr","historical",5.89886828162526,"IEA ETP 2DS"
"1957","FE|Transport|Freight","Mexico",2045,"EJ/yr","historical",1.19981085558724,"IEA ETP 2DS"
"1958","FE|Transport|Freight","Russia",2045,"EJ/yr","historical",1.01530901656603,"IEA ETP 2DS"
"1959","FE|Transport|Freight","South Africa",2045,"EJ/yr","historical",0.559638666090292,"IEA ETP 2DS"
"1960","FE|Transport|Freight","United States",2045,"EJ/yr","historical",6.74698134424085,"IEA ETP 2DS"
"1961","FE|Transport|Freight","OECD",2050,"EJ/yr","historical",15.1985278500997,"IEA ETP 2DS"
"1962","FE|Transport|Freight","NonOECD",2050,"EJ/yr","historical",38.0301900989305,"IEA ETP 2DS"
"1963","FE|Transport|Freight","ASEAN",2050,"EJ/yr","historical",4.66941181915247,"IEA ETP 2DS"
"1964","FE|Transport|Freight","Brazil",2050,"EJ/yr","historical",2.2217746805758,"IEA ETP 2DS"
"1965","FE|Transport|Freight","China",2050,"EJ/yr","historical",10.865538761699,"IEA ETP 2DS"
"1966","FE|Transport|Freight","European Union",2050,"EJ/yr","historical",3.89866730399801,"IEA ETP 2DS"
"1967","FE|Transport|Freight","India",2050,"EJ/yr","historical",6.32287821104464,"IEA ETP 2DS"
"1968","FE|Transport|Freight","Mexico",2050,"EJ/yr","historical",1.13641308402743,"IEA ETP 2DS"
"1969","FE|Transport|Freight","Russia",2050,"EJ/yr","historical",0.96345575672682,"IEA ETP 2DS"
"1970","FE|Transport|Freight","South Africa",2050,"EJ/yr","historical",0.545384752173875,"IEA ETP 2DS"
"1971","FE|Transport|Freight","United States",2050,"EJ/yr","historical",6.60585914924361,"IEA ETP 2DS"
"1972","FE|Transport|Freight","OECD",2055,"EJ/yr","historical",14.8821516269777,"IEA ETP 2DS"
"1973","FE|Transport|Freight","NonOECD",2055,"EJ/yr","historical",38.5866357853282,"IEA ETP 2DS"
"1974","FE|Transport|Freight","ASEAN",2055,"EJ/yr","historical",4.74316437165921,"IEA ETP 2DS"
"1975","FE|Transport|Freight","Brazil",2055,"EJ/yr","historical",2.1710885584443,"IEA ETP 2DS"
"1976","FE|Transport|Freight","China",2055,"EJ/yr","historical",11.1872469312286,"IEA ETP 2DS"
"1977","FE|Transport|Freight","European Union",2055,"EJ/yr","historical",3.77350783187234,"IEA ETP 2DS"
"1978","FE|Transport|Freight","India",2055,"EJ/yr","historical",6.46722848436417,"IEA ETP 2DS"
"1979","FE|Transport|Freight","Mexico",2055,"EJ/yr","historical",1.10693118745059,"IEA ETP 2DS"
"1980","FE|Transport|Freight","Russia",2055,"EJ/yr","historical",0.940309889774669,"IEA ETP 2DS"
"1981","FE|Transport|Freight","South Africa",2055,"EJ/yr","historical",0.53810282278399,"IEA ETP 2DS"
"1982","FE|Transport|Freight","United States",2055,"EJ/yr","historical",6.54387701528096,"IEA ETP 2DS"
"1983","FE|Transport|Freight","OECD",2060,"EJ/yr","historical",14.7329834814868,"IEA ETP 2DS"
"1984","FE|Transport|Freight","NonOECD",2060,"EJ/yr","historical",39.0997839800324,"IEA ETP 2DS"
"1985","FE|Transport|Freight","ASEAN",2060,"EJ/yr","historical",4.85577271147774,"IEA ETP 2DS"
"1986","FE|Transport|Freight","Brazil",2060,"EJ/yr","historical",2.12998398348523,"IEA ETP 2DS"
"1987","FE|Transport|Freight","China",2060,"EJ/yr","historical",11.4776761141149,"IEA ETP 2DS"
"1988","FE|Transport|Freight","European Union",2060,"EJ/yr","historical",3.71400978097175,"IEA ETP 2DS"
"1989","FE|Transport|Freight","India",2060,"EJ/yr","historical",6.57638062884306,"IEA ETP 2DS"
"1990","FE|Transport|Freight","Mexico",2060,"EJ/yr","historical",1.08120453712863,"IEA ETP 2DS"
"1991","FE|Transport|Freight","Russia",2060,"EJ/yr","historical",0.920557927046421,"IEA ETP 2DS"
"1992","FE|Transport|Freight","South Africa",2060,"EJ/yr","historical",0.534638982643027,"IEA ETP 2DS"
"1993","FE|Transport|Freight","United States",2060,"EJ/yr","historical",6.52547593252734,"IEA ETP 2DS"
"1994","FE|Transport|Freight","India",2035,"EJ/yr","historical",6.08780448907286,"IEA ETP RTS"
"1995","FE|Transport|Freight","Mexico",2035,"EJ/yr","historical",1.68814657806035,"IEA ETP RTS"
"1996","FE|Transport|Freight","Russia",2035,"EJ/yr","historical",1.35427234537124,"IEA ETP RTS"
"1997","FE|Transport|Freight","South Africa",2035,"EJ/yr","historical",0.739335541391168,"IEA ETP RTS"
"1998","FE|Transport|Freight","United States",2035,"EJ/yr","historical",9.88097787439476,"IEA ETP RTS"
"1999","FE|Transport|Freight","OECD",2040,"EJ/yr","historical",22.4524906261838,"IEA ETP RTS"
"2000","FE|Transport|Freight","NonOECD",2040,"EJ/yr","historical",47.3867088257921,"IEA ETP RTS"
"2001","FE|Transport|Freight","ASEAN",2040,"EJ/yr","historical",5.72962346256295,"IEA ETP RTS"
"2002","FE|Transport|Freight","Brazil",2040,"EJ/yr","historical",3.241583480097,"IEA ETP RTS"
"2003","FE|Transport|Freight","China",2040,"EJ/yr","historical",13.483497582148,"IEA ETP RTS"
"2004","FE|Transport|Freight","European Union",2040,"EJ/yr","historical",5.85369858183031,"IEA ETP RTS"
"2005","FE|Transport|Freight","India",2040,"EJ/yr","historical",7.31121848334285,"IEA ETP RTS"
"2006","FE|Transport|Freight","Mexico",2040,"EJ/yr","historical",1.71569348868504,"IEA ETP RTS"
"2007","FE|Transport|Freight","Russia",2040,"EJ/yr","historical",1.38724730522241,"IEA ETP RTS"
"2008","FE|Transport|Freight","South Africa",2040,"EJ/yr","historical",0.792819202518657,"IEA ETP RTS"
"2009","FE|Transport|Freight","United States",2040,"EJ/yr","historical",9.69476647354892,"IEA ETP RTS"
"2010","FE|Transport|Freight","OECD",2045,"EJ/yr","historical",22.0917284146588,"IEA ETP RTS"
"2011","FE|Transport|Freight","NonOECD",2045,"EJ/yr","historical",51.3653894043209,"IEA ETP RTS"
"2012","FE|Transport|Freight","ASEAN",2045,"EJ/yr","historical",6.34992010315193,"IEA ETP RTS"
"2013","FE|Transport|Freight","Brazil",2045,"EJ/yr","historical",3.32080782917018,"IEA ETP RTS"
"2014","FE|Transport|Freight","China",2045,"EJ/yr","historical",14.1205492577996,"IEA ETP RTS"
"2015","FE|Transport|Freight","European Union",2045,"EJ/yr","historical",5.6434576333257,"IEA ETP RTS"
"2016","FE|Transport|Freight","India",2045,"EJ/yr","historical",8.4407648823769,"IEA ETP RTS"
"2017","FE|Transport|Freight","Mexico",2045,"EJ/yr","historical",1.72200213135939,"IEA ETP RTS"
"2018","FE|Transport|Freight","Russia",2045,"EJ/yr","historical",1.39088347365671,"IEA ETP RTS"
"2019","FE|Transport|Freight","South Africa",2045,"EJ/yr","historical",0.831131044563662,"IEA ETP RTS"
"2020","FE|Transport|Freight","United States",2045,"EJ/yr","historical",9.59319564507175,"IEA ETP RTS"
"2021","FE|Transport|Freight","OECD",2050,"EJ/yr","historical",22.1675567437966,"IEA ETP RTS"
"2022","FE|Transport|Freight","NonOECD",2050,"EJ/yr","historical",55.2844454458479,"IEA ETP RTS"
"2023","FE|Transport|Freight","ASEAN",2050,"EJ/yr","historical",6.91397556544959,"IEA ETP RTS"
"2024","FE|Transport|Freight","Brazil",2050,"EJ/yr","historical",3.36788883349463,"IEA ETP RTS"
"2025","FE|Transport|Freight","China",2050,"EJ/yr","historical",15.0244992442986,"IEA ETP RTS"
"2026","FE|Transport|Freight","European Union",2050,"EJ/yr","historical",5.48273473352127,"IEA ETP RTS"
"2027","FE|Transport|Freight","India",2050,"EJ/yr","historical",9.39706510972251,"IEA ETP RTS"
"2028","FE|Transport|Freight","Mexico",2050,"EJ/yr","historical",1.73469946660691,"IEA ETP RTS"
"2029","FE|Transport|Freight","Russia",2050,"EJ/yr","historical",1.38415606345021,"IEA ETP RTS"
"2030","FE|Transport|Freight","South Africa",2050,"EJ/yr","historical",0.859798952910254,"IEA ETP RTS"
"2031","FE|Transport|Freight","United States",2050,"EJ/yr","historical",9.79585356165774,"IEA ETP RTS"
"2032","FE|Transport|Freight","OECD",2055,"EJ/yr","historical",22.7479488846327,"IEA ETP RTS"
"2033","FE|Transport|Freight","NonOECD",2055,"EJ/yr","historical",58.4264558938906,"IEA ETP RTS"
"2034","FE|Transport|Freight","ASEAN",2055,"EJ/yr","historical",7.20601640253457,"IEA ETP RTS"
"2035","FE|Transport|Freight","Brazil",2055,"EJ/yr","historical",3.42096585544209,"IEA ETP RTS"
"2036","FE|Transport|Freight","China",2055,"EJ/yr","historical",16.0245691538707,"IEA ETP RTS"
"2037","FE|Transport|Freight","European Union",2055,"EJ/yr","historical",5.52617651001457,"IEA ETP RTS"
"2038","FE|Transport|Freight","India",2055,"EJ/yr","historical",9.92395112360443,"IEA ETP RTS"
"2039","FE|Transport|Freight","Mexico",2055,"EJ/yr","historical",1.74315725200138,"IEA ETP RTS"
"2040","FE|Transport|Freight","Russia",2055,"EJ/yr","historical",1.39273535127433,"IEA ETP RTS"
"2041","FE|Transport|Freight","South Africa",2055,"EJ/yr","historical",0.883861983525947,"IEA ETP RTS"
"2042","FE|Transport|Freight","United States",2055,"EJ/yr","historical",10.2285283145864,"IEA ETP RTS"
"2043","FE|Transport|Freight","OECD",2060,"EJ/yr","historical",23.570762759296,"IEA ETP RTS"
"2044","FE|Transport|Freight","India",2030,"EJ/yr","historical",4.50076041657421,"IEA ETP 2DS"
"2045","FE|Transport|Freight","Mexico",2030,"EJ/yr","historical",1.3934662972664,"IEA ETP 2DS"
"2046","FE|Transport|Freight","Russia",2030,"EJ/yr","historical",1.14958331799024,"IEA ETP 2DS"
"2047","FE|Transport|Freight","South Africa",2030,"EJ/yr","historical",0.580409607170699,"IEA ETP 2DS"
"2048","FE|Transport|Freight","United States",2030,"EJ/yr","historical",8.33389023562418,"IEA ETP 2DS"
"2049","FE|Transport|Freight","OECD",2035,"EJ/yr","historical",18.1880932154688,"IEA ETP 2DS"
"2050","FE|Transport|Freight","NonOECD",2035,"EJ/yr","historical",35.3392122611505,"IEA ETP 2DS"
"2051","FE|Transport|Freight","ASEAN",2035,"EJ/yr","historical",4.13729282433012,"IEA ETP 2DS"
"2052","FE|Transport|Freight","Brazil",2035,"EJ/yr","historical",2.46720916605968,"IEA ETP 2DS"
"2053","FE|Transport|Freight","China",2035,"EJ/yr","historical",10.0653355826648,"IEA ETP 2DS"
"2054","FE|Transport|Freight","European Union",2035,"EJ/yr","historical",4.90115915063165,"IEA ETP 2DS"
"2055","FE|Transport|Freight","India",2035,"EJ/yr","historical",5.11744916514559,"IEA ETP 2DS"
"2056","FE|Transport|Freight","OECD",2035,"EJ/yr","historical",22.8644535732573,"IEA ETP RTS"
"2057","FE|Transport|Freight","NonOECD",2035,"EJ/yr","historical",42.7320085844265,"IEA ETP RTS"
"2058","FE|Transport|Freight","ASEAN",2035,"EJ/yr","historical",5.06444324556544,"IEA ETP RTS"
"2059","FE|Transport|Freight","Brazil",2035,"EJ/yr","historical",3.02481730710084,"IEA ETP RTS"
"2060","FE|Transport|Freight","China",2035,"EJ/yr","historical",12.6732369410885,"IEA ETP RTS"
"2061","FE|Transport|Freight","Brazil",2030,"EJ/yr","historical",2.7382563457538,"IEA ETP RTS"
"2062","FE|Transport|Freight","China",2030,"EJ/yr","historical",11.4293614140745,"IEA ETP RTS"
"2063","FE|Transport|Freight","European Union",2030,"EJ/yr","historical",6.09618482331584,"IEA ETP RTS"
"2064","FE|Transport|Freight","India",2030,"EJ/yr","historical",4.77892047634907,"IEA ETP RTS"
"2065","FE|Transport|Freight","Mexico",2030,"EJ/yr","historical",1.60236736381056,"IEA ETP RTS"
"2066","FE|Transport|Freight","Russia",2030,"EJ/yr","historical",1.25712599013147,"IEA ETP RTS"
"2067","FE|Transport|Freight","South Africa",2030,"EJ/yr","historical",0.671061801782365,"IEA ETP RTS"
"2068","FE|Transport|Freight","United States",2030,"EJ/yr","historical",9.83396174219169,"IEA ETP RTS"
"2069","FE|Transport|Freight","ASEAN",2060,"EJ/yr","historical",7.54455343716043,"IEA ETP RTS"
"2070","FE|Transport|Freight","European Union",2035,"EJ/yr","historical",6.05542499663077,"IEA ETP RTS"
"2071","FE|Transport|Freight","China",2060,"EJ/yr","historical",16.9592358251788,"IEA ETP RTS"
"2072","FE|Transport|Freight","NonOECD",2060,"EJ/yr","historical",61.3477127811196,"IEA ETP RTS"
"2073","FE|Transport|Freight","India",2060,"EJ/yr","historical",10.4318243173828,"IEA ETP RTS"
"2074","FE|Transport|Freight","Mexico",2060,"EJ/yr","historical",1.75787139788217,"IEA ETP RTS"
"2075","FE|Transport|Freight","Russia",2060,"EJ/yr","historical",1.4110243702341,"IEA ETP RTS"
"2076","FE|Transport|Freight","European Union",2060,"EJ/yr","historical",5.66624963829455,"IEA ETP RTS"
"2077","FE|Transport|Freight","United States",2060,"EJ/yr","historical",10.7302786817527,"IEA ETP RTS"
"2078","FE|Transport|Freight","Brazil",2060,"EJ/yr","historical",3.52525685024095,"IEA ETP RTS"
"2079","FE|Transport|Freight","South Africa",2060,"EJ/yr","historical",0.910851197679913,"IEA ETP RTS"
"2080","ES|Transport|Pass|Aviation","ASEAN",2014,"bn pkm/yr","historical",504.628032082474,"IEA ETP B2DS"
"2081","ES|Transport|Pass|Aviation","NonOECD",2014,"bn pkm/yr","historical",2671.21086787339,"IEA ETP B2DS"
"2082","ES|Transport|Pass|Aviation","European Union",2045,"bn pkm/yr","historical",1832.82229511551,"IEA ETP 2DS"
"2083","ES|Transport|Pass|Aviation","India",2045,"bn pkm/yr","historical",697.910290354824,"IEA ETP 2DS"
"2084","ES|Transport|Pass|Aviation","OECD",2014,"bn pkm/yr","historical",3652.03919958286,"IEA ETP B2DS"
"2085","ES|Transport|Pass|Aviation","Brazil",2014,"bn pkm/yr","historical",111.533426374664,"IEA ETP B2DS"
"2086","ES|Transport|Pass|Aviation","China",2014,"bn pkm/yr","historical",686.82068685735,"IEA ETP B2DS"
